OBJECTID,CF,CASE_NUM,SOURCE,ADOPTDATE,COMMENTS,CPA_1,CPA_2,BICYCLE_N,created_user,created_date,last_edited_user,last_edited_date,Shape__Length
8783,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,2,,,,,50.2426527501987
8784,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,2,,,,,119.866877616145
8785,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,2,,,,,118.604411354226
8786,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,71.9707782915791
8787,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,40.4473546052493
8788,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,WIL,,1,,,,,132.960668492806
8789,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,2,,,,,116.502354313341
8790,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,2,,,,,263.733557772687
8791,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,307.291556703379
8792,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,230.212352416257
8793,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,16.4434671676783
8794,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,57.1703511966508
8795,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,2,,,,,94.5287391198981
8796,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,2,,,,,365.944287741801
8797,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,353.030768306916
8798,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,2,,,,,73.483709130136
8799,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,0.0279003991190598
8800,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,117.610118295463
8801,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,West Adams- Baldwin Hills- Leimert Community Plan,2016/09/09 00:00:00+00,,WIL,WAD,1,,,,,48.8960017919155
8802,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,99.6614382514124
8803,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,SLA,,2,,,,,60.9330596860538
8804,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,2,,,,,140.557507016843
8805,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,143.1970359558
8806,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,,WAD,,2,,,,,137.36813161496
8807,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,123.980913867046
8808,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WCH,,1,,,,,114.070482268469
8809,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,,WAD,,3,,,,,153.859134553474
8810,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,WAD,,1,,,,,90.6480765661765
8811,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WWD,,1,,,,,170.512991213677
8812,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WWD,,1,,,,,331.299087871071
8813,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WWD,,2,,,,,60.7411551004392
8814,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,2,,,,,116.534957242834
8815,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,West Adams- Baldwin Hills- Leimert Community Plan,2016/09/09 00:00:00+00,Updated per Timmy. Middle out consistency edit.,WAD,,1,,,,,143.777052939201
8816,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NLA,,2,,,,,121.593738705333
8817,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,RES,,1,,,,,486.402690054558
8818,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,RES,,1,,,,,120.909511028581
8819,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,RES,,1,,,,,121.707022337252
8820,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,RES,,1,,,,,121.649092142078
8821,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,RES,,1,,,,,121.264507996496
8822,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,RES,,1,,,,,121.749406979723
8823,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,2,,,,,118.13290932569
8824,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,155.659501909721
8825,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,69.2987317112389
8826,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,32.4694568233288
8827,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,128.868714544386
8828,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,70.407590159242
8829,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,145.994682810705
8830,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,487.35787728596
8831,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,17.2148265178084
8832,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,2,,,,,27.5311999574051
8833,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,2,,,,,447.515561754051
8834,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,107.724282671541
8835,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,39.6075991971757
8836,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,252.690931571123
8837,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,294.903100205817
8838,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,171.276147620981
8839,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,1,,,,,662.831183713898
8840,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,1,,,,,972.245825204153
8841,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,1,,,,,165.158331935749
8842,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,1,,,,,323.111068366822
8843,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,1,,,,,122.311051839262
8844,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,1,,,,,121.962717216338
8845,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,1,,,,,242.906924259751
8846,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,1,,,,,123.472637741103
8847,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,1,,,,,116.080618255002
8848,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,WLK,,1,,,,,225.431590684542
8849,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,130.449792073523
8850,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,307.334236575088
8851,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,213.117679412582
8852,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,285.29311508304
8853,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,228.428164424689
8854,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK, ,1,,,,,84.8814227399464
8855,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK, ,1,,,,,37.3686095675403
8856,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK, ,1,,,,,31.0461476471911
8857,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,31.5554939445763
8858,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,128.793640230153
8859,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,39.4136310224698
8860,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,SLK,,1,,,,,31.5856831900439
8861,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,1,,,,,246.387749519319
8862,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WAD,,2,,,,,130.965506387916
8863,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,West Adams- Baldwin Hills- Leimert Community Plan,2016/09/09 00:00:00+00,,WAD,,1,,,,,12.6962994550335
8864,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,1,,,,,397.311428779381
8865,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WWD,WLA,2,,,,,454.792162732518
8866,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,WWD,WLA,2,,,,,376.721516954434
8867,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,WLA,,1,,,,,23.0435332060282
8868,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WWD,WLA,1,,,,,507.477656280721
8869,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,1,,,,,172.686345358462
8870,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,HWD,,2,,,,,101.209016221173
8871,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,WLA,,3,,,,,28.7546532794512
8872,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,HAR,,1,,,,,156.029069108214
8873,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,HAR,,1,,,,,4.1847584815895
8874,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,WLK,,1,,,,,39.4038740604095
8875,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,WLK,,1,,,,,129.39965893991
8876,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,PTL,,2,,,,,1342.66879420547
8877,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,WLK,,1,,,,,187.535491414374
8878,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,WLK,,1,,,,,174.906306270303
8879,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Central City West Specific Plan,2015/08/11 00:00:00+00,Mobility records updated as per My LA. JOB-289538,WLK,,1,,,,,119.76285039427
8880,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WWD,WLA,1,,,,,1266.08831678989
8881,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLA,,2,,,,,13.5009868729447
8882,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WWD,WLA,1,,,,,807.007749913571
8883,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WWD,WLA,1,,,,,247.857595780948
8884,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLA,,1,,,,,366.666434615146
8885,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Hollywood Community Plan (6/19/12),2015/08/11 00:00:00+00,12-0303-S4 HWD NCP REPEAL SA207:6,HWD,,2,,,,,304.38809865153
8886,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Hollywood Community Plan (6/19/12),2015/08/11 00:00:00+00,12-0303-S4 HWD NCP REPEAL SA207:6,HWD,,2,,,,,105.944889220572
8887,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,2,,,,,118.339327685242
8888,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,287.475624725351
8889,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,68.4406124016715
8890,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,SLA,,2,,,,,314.21199743715
8891,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,Updated as per Lena,HWD,,2,,,,,30.9058579176295
8892,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,Updated as per Lena,HWD,,2,,,,,39.6194759740682
8893,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,2,,,,,635.387816137457
8894,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,128.917379589596
8895,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,WIL,,1,,,,,96.502124130781
8896,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,,WAD,,2,,,,,35.2097350819813
8897,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,108.511605652628
8898,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,SLA,,2,,,,,86.9657893985254
8899,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,299.133635550805
8900,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,81.9881953225978
8901,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,1,,,,,109.65262790459
8902,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,0.080400001257658
8903,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,111.174121672621
8904,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,88.1415706024168
8905,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,19.9337247512334
8906,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,288.737566653754
8907,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,71.5798042358327
8908,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,87.5655269240852
8909,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,132.35417523578
8910,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,107.73467215999
8911,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,83.7434767170907
8912,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,66.8806847377574
8913,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,17.9151418781059
8914,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,94.3007925140478
8915,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,WIL,,1,,,,,225.26596984438
8916,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,West Adams- Baldwin Hills- Leimert Community Plan,2016/09/09 00:00:00+00,Updated per Timmy. Middle out consistency edit.,WAD,,1,,,,,43.0386160658548
8917,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,WIL,,1,,,,,135.352465671229
8918,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,1,,,,,66.1839349333855
8919,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,122.493723556846
8920,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,2,,,,,14.7713312777338
8921,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,SLA,,2,,,,,51.9107296082803
8922,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,2,,,,,131.988236373491
8923,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,106.698013395119
8924,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,West Adams- Baldwin Hills- Leimert Community Plan,2016/09/09 00:00:00+00,Updated per Timmy. Middle out consistency edit.,WAD,,1,,,,,509.077468629676
8925,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,12.6208402281071
8926,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,118.12582548054
8927,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,128.223241453537
8928,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,82.1329645032904
8929,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,2,,,,,132.079225844375
8930,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,111.812065992831
8931,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,2,,,,,127.233718154583
8932,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,2,,,,,366.417790688293
8933,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NLA,,1,,,,,13.5682817956559
8934,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,103.685359577083
8935,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,276.956559881893
8936,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,NLA,,1,,,,,119.696778322033
8937,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,92.4853859495142
8938,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,125.592466527792
8939,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,109.119119596432
8940,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,118.625531091922
8941,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,West Adams- Baldwin Hills- Leimert Community Plan,2016/09/09 00:00:00+00,,WIL,WAD,1,,,,,340.844380666505
8942,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,,WAD,,2,,,,,71.8847169414998
8943,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated as per Lena,WIL,,1,,,,,108.637719362571
8944,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,81.8380199451696
8945,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,27.4738226519504
8946,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,111.062106250925
8947,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,19.417252980282
8948,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,NHL, ,2,,,,,18.8083008902452
8949,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NHL,,2,,,,,18.5606155143732
8950,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NHL,,1,,,,,53.8764148368006
8951,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,1,,,,,114.742492865214
8952,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,Updated as per Lena,WAD,,2,,,,,46.3768005891244
8953,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,West Adams- Baldwin Hills- Leimert Community Plan,2016/09/09 00:00:00+00,Updated per Timmy. Middle out consistency edit.,WAD,,1,,,,,15.463502974781
8954,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLM,,2,,,,,125.136237889
8955,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLM,,1,,,,,395.771670793395
8956,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,West Adams- Baldwin Hills- Leimert Community Plan,2016/09/09 00:00:00+00,Updated per Timmy. Middle out consistency edit.,WAD,,1,,,,,358.716029666759
